序號,餐廳編號,餐廳名稱,餐點編號,菜牌編號,餐點名稱,英文名稱,據點,建檔日期
475,HBW,漢堡王,50DTPNVI,HBW-50DTPNVI,烤雞培根堡小薯中可,Grilled Chicken Bacon Burger with Small Fries and Medium Drink,聯發科瑞光,2025-03-21 12:23:37
476,HBW,漢堡王,20LTZETJ,HBW-20LTZETJ,經典脆雞堡小薯中可,Classic Crispy Chicken Burger with Small Fries and Medium Drink,聯發科瑞光,2025-03-21 12:23:37
477,HBW,漢堡王,69SKJGRS,HBW-69SKJGRS,鱈魚堡小薯中可,Cod Fish Burger with Small Fries and Medium Drink,聯發科瑞光,2025-03-21 12:23:37
478,QBJKC,喬比健康廚房,58XWWEIR,QBJKC-58XWWEIR,低脂雞胸肉飯-無飯,Low-Fat Chicken Breast Rice (Without Rice),聯發科瑞光,2025-02-19 15:24:08
479,QBJKC,喬比健康廚房,14GBJJEK,QBJKC-14GBJJEK,椒鹽巴沙魚飯,Salt and Pepper Basa Fish Rice,聯發科瑞光,2025-03-21 12:23:37
480,YGCF,陽光廚房,63EXSHMF,YGCF-63EXSHMF,鮮味蝦捲飯,Fresh Shrimp Roll Rice,聯發科瑞光,2024-12-25 14:56:29
481,DZFSC,大丈夫手創餐盒,91HAIMMZ,DZFSC-91HAIMMZ,天麻三杯雞飯,Gastrodia Three Cup Chicken Rice,聯發科瑞光,2025-03-21 12:23:37
482,DZFSC,大丈夫手創餐盒,51JPDMBL,DZFSC-51JPDMBL,奶奶的紅燒肉飯,Grandma's Braised Pork Rice,聯發科瑞光,2025-03-21 12:23:37
483,DZFSC,大丈夫手創餐盒,34AAOIFS,DZFSC-34AAOIFS,家常紅燒魚飯,Homemade Braised Fish Rice,聯發科瑞光,2025-03-21 12:23:37
484,DZFSC,大丈夫手創餐盒,68YHLYXX,DZFSC-68YHLYXX,澄香京都豬小排飯,Orange Fragrance Kyoto Pork Ribs Rice,聯發科瑞光,2025-03-21 12:23:37
485,DZFSC,大丈夫手創餐盒,17BKXZKV,DZFSC-17BKXZKV,粵味黑椒牛肉飯,Cantonese Style Black Pepper Beef Rice,聯發科瑞光,2025-03-21 12:23:37
486,QJTJR,奇雞土雞肉飯,11AUFNPW,QJTJR-11AUFNPW,輕量版土雞肉蛋餐,Lightweight Native Chicken and Egg Meal,聯發科瑞光,2025-03-21 12:23:37
487,QJTJR,奇雞土雞肉飯,24ATRRNF,QJTJR-24ATRRNF,義式舒肥嫰雞餐,Italian Sous Vide Tender Chicken Meal,聯發科瑞光,2025-03-21 12:23:37
488,QJTJR,奇雞土雞肉飯,20TDTRMK,QJTJR-20TDTRMK,冠軍增量土雞丁餐盒,Champion Extra Native Chicken Dice Bento,聯發科瑞光,2025-03-21 12:23:37
489,QJTJR,奇雞土雞肉飯,71JYJTOY,QJTJR-71JYJTOY,蒜香奶油蛤蛤餐盒,Garlic Butter Clam Bento,聯發科瑞光,2025-03-21 12:23:37
490,QJTJR,奇雞土雞肉飯,80FBYAIC,QJTJR-80FBYAIC,養身烏骨鷄餐,Health Black-bone Chicken Meal,聯發科瑞光,2025-03-21 12:23:37
491,CY,初越,68ZCZOTH,CY-68ZCZOTH,熟牛肉河粉,Cooked Beef Pho,聯發科瑞光,2025-03-21 12:23:37
492,CY,初越,51XMYYRK,CY-51XMYYRK,香茅烤豬肉米線,Lemongrass Grilled Pork Rice Noodles,聯發科瑞光,2025-03-21 12:23:37
493,CY,初越,02AOZWZB,CY-02AOZWZB,香茅烤牛肉米線,Lemongrass Grilled Beef Rice Noodles,聯發科瑞光,2025-03-21 12:23:37
494,CY,初越,03PZYTOM,CY-03PZYTOM,香茅烤牛肉飯,Lemongrass Grilled Beef Rice,聯發科瑞光,2025-03-21 12:23:37
495,CY,初越,66WTGTSB,CY-66WTGTSB,香茅烤豬排飯,Lemongrass Grilled Pork Chop Rice,聯發科瑞光,2025-03-21 12:23:37
496,LHJCH,李鴻記餐盒,01XLTHHH,LHJCH-01XLTHHH,紅燒豆腐(素),Braised Tofu (Vegetarian),聯發科瑞光,2025-03-21 12:23:37
497,WHM,五花馬,16PYSJBM,WHM-16PYSJBM,蛋花湯,Egg Drop Soup,聯發科瑞光,2025-03-21 12:23:37
498,BSK,必勝客,94RQQNGT,BSK-94RQQNGT,彩蔬鮮菇個人披薩原萃無糖綠茶,Colorful Vegetable and Mushroom Personal Pizza with Unsweetened Green Tea,聯發科瑞光,2025-03-21 12:23:37
499,TTKRF,天天烤肉飯,34HMZICH,TTKRF-34HMZICH,壽喜牛五花,Sukiyaki Beef Belly,聯發科瑞光,2025-03-21 12:23:37
500,TTKRF,天天烤肉飯,88MVTLLE,TTKRF-88MVTLLE,蜜烤雞腿排,Honey Roasted Chicken Thigh,聯發科瑞光,2025-03-21 12:23:37
501,LSH,梁社漢,39ZQQTJR,LSH-39ZQQTJR,味噌湯,Miso Soup,聯發科瑞光,2025-03-21 12:23:37
502,KFC,KFC,88ZQIQNV,KFC-88ZQIQNV,花生熔岩卡啦雞腿堡 經典可樂,Peanut Lava Karaage Chicken Thigh Burger with Classic Coke,聯發科瑞光,2025-03-21 12:23:37
503,KFC,KFC,79OTDLRD,KFC-79OTDLRD,青花椒香麻脆雞 經典餐可樂,Green Peppercorn Spicy Crispy Chicken with Classic Meal Coke,聯發科瑞光,2025-03-21 12:23:37
504,KFC,KFC,38FHWYEM,KFC-38FHWYEM,吮指雙雞經典可樂,Finger-licking Double Chicken with Classic Coke,聯發科瑞光,2025-03-21 12:23:37
505,KFC,KFC,90YQZMNT,KFC-90YQZMNT,紐奧良烤雞腿堡 經典餐 可樂,New Orleans Grilled Chicken Thigh Burger with Classic Meal Coke,聯發科瑞光,2025-03-21 12:23:37
506,KFC,KFC,79DWYEOX,KFC-79DWYEOX,義式香草紙包雞飯經典可樂,Italian Herb Wrapped Chicken Rice with Classic Coke,聯發科瑞光,2025-03-21 12:23:37
507,QHSL,齊亨燒臘,52KGATYC,QHSL-52KGATYC,臘味雙腸飯,Cantonese Sausage Double Rice,聯發科瑞光,2025-03-21 12:23:37
508,KST,咖食堂,33VQXLCA,KST-33VQXLCA,雞肉丼飯,Chicken Donburi,聯發科瑞光,2025-03-21 12:23:37
509,MSHB,摩斯漢堡,14GUPZBX,MSHB-14GUPZBX,摩斯起司堡紅茶,MOS Cheeseburger with Black Tea,聯發科瑞光,2025-03-21 12:23:37
510,MSHB,摩斯漢堡,55CNBHSV,MSHB-55CNBHSV,元氣牛肉珍珠堡紅茶,Energy Beef Pearl Burger with Black Tea,聯發科瑞光,2025-03-21 12:23:37
511,YPJXX,一品金仙蝦捲飯,69SZXYPS,YPJXX-69SZXYPS,控肉飯,Braised Pork Belly Rice,聯發科瑞光,2024-12-25 14:56:29
512,DWJKC,大王健康餐盒,84PAVKKD,DWJKC-84PAVKKD,花雕醉雞,Hua Diao Drunken Chicken,聯發科瑞光,2025-01-14 12:04:52
513,TTKRF,天天烤肉飯,92GHUDZM,TTKRF-92GHUDZM,香滷腿排飯,Fragrant Braised Pork Chop Rice,聯發科瑞光,2025-03-21 12:23:37
514,MMNN,貓咪奶奶,51CAQKRK,MMNN-51CAQKRK,炙燒舒肥雞胸餐盒-無飯,Grilled Sous Vide Chicken Breast Bento - No Rice,聯發科瑞光,2025-03-21 12:23:37
515,MMNN,貓咪奶奶,24ZNGDMR,MMNN-24ZNGDMR,日式胡麻冷豆腐貓(蛋奶素),Japanese Sesame Cold Tofu Cat (Lacto-ovo Vegetarian),聯發科瑞光,2025-03-21 12:23:37
516,QBJKC,喬比健康廚房,22YGNVQR,QBJKC-22YGNVQR,檸檬雞腿肉飯,Lemon Chicken Thigh Rice,聯發科瑞光,2025-03-21 12:23:37
517,DZFSC,大丈夫手創餐盒,61RUPHPE,DZFSC-61RUPHPE,粵味黑椒豬肉飯,Cantonese Black Pepper Pork Rice,聯發科瑞光,2025-03-21 12:23:37
518,QJTJR,奇雞土雞肉飯,79MPELNP,QJTJR-79MPELNP,蔥燒骨仔肉餐,Scallion Braised Pork Rib Meal,聯發科瑞光,2025-03-21 12:23:37
519,YST,御食堂,03DNEWMT,YST-03DNEWMT,脆皮蝦捲飯,Crispy Shrimp Roll Rice,聯發科瑞光,2025-03-21 12:23:37
520,YST,御食堂,03NDBMDR,YST-03NDBMDR,滷腿庫飯,Braised Pork Leg Rice,聯發科瑞光,2025-03-21 12:23:37
521,YST,御食堂,32EHCYFZ,YST-32EHCYFZ,排骨飯,Pork Chop Rice,聯發科瑞光,2025-03-21 12:23:37
522,YST,御食堂,27DEMDYC,YST-27DEMDYC,蔥爆牛肉飯,Scallion Stir-fried Beef Rice,聯發科瑞光,2025-03-21 12:23:37
523,XYKRF,鑫野烤肉飯,49ZQTIXD,XYKRF-49ZQTIXD,無骨椒麻雞,Boneless Spicy Chicken,聯發科瑞光,2025-03-21 12:23:37
524,MAKOT,MAKOTO,16UXJPRF,MAKOT-16UXJPRF,招牌牛丼,Signature Beef Donburi,聯發科瑞光,2025-03-21 12:23:37
525,MAKOT,MAKOTO,31YDVILF,MAKOT-31YDVILF,泡菜溫泉玉子豚丼,Kimchi Onsen Egg Pork Donburi,聯發科瑞光,2025-03-21 12:23:37
526,MAKOT,MAKOTO,28XCVPTY,MAKOT-28XCVPTY,滑蛋豚丼,Scrambled Egg Pork Donburi,聯發科瑞光,2025-03-21 12:23:37
527,MAKOT,MAKOTO,18GQZHQE,MAKOT-18GQZHQE,醬燒雞肉便當,Soy Sauce Grilled Chicken Bento,聯發科瑞光,2025-03-21 12:23:37
528,MAKOT,MAKOTO,35XUTUGB,MAKOT-35XUTUGB,薄鹽鯖魚便當,Lightly Salted Mackerel Bento,聯發科瑞光,2025-03-21 12:23:37
529,LHJCH,李鴻記餐盒,28WNQSWQ,LHJCH-28WNQSWQ,椒鹽嫩煎雞胸無飯高纖餐,Salt and Pepper Grilled Chicken Breast High Fiber Meal - No Rice,聯發科瑞光,2025-03-21 12:23:37
530,HXZ,鬍鬚張,76KIYQME,HXZ-76KIYQME,香酥炸雞便當,Crispy Fried Chicken Bento,聯發科瑞光,2024-12-30 14:54:56
531,SJBD,食吉便當,45KEWLNH,SJBD-45KEWLNH,藤椒麻辣雞胸-無飯,Sichuan Pepper Spicy Chicken Breast - No Rice,聯發科瑞光,2025-03-21 12:23:37
532,SJBD,食吉便當,44QBTYRJ,SJBD-44QBTYRJ,義式香料豬排,Italian Herb Pork Chop,聯發科瑞光,2025-03-21 12:23:37
533,YST,御食堂,34LDCHNX,YST-34LDCHNX,鱈魚排飯,Cod Fish Fillet Rice,聯發科瑞光,2025-03-21 12:23:37
534,MAKOT,MAKOTO,95LALFTR,MAKOT-95LALFTR,滑蛋牛丼,Scrambled Egg Beef Donburi,聯發科瑞光,2025-03-21 12:23:37
535,MAKOT,MAKOTO,57BDEAHQ,MAKOT-57BDEAHQ,薑燒豚丼,Ginger Pork Donburi,聯發科瑞光,2025-03-21 12:23:37
536,DWJKC,大王健康餐盒,27CGBDXI,DWJKC-27CGBDXI,打拋雞胸-無飯,Thai Basil Chicken Breast - No Rice,聯發科瑞光,2025-04-21 09:58:44
537,DWJKC,大王健康餐盒,53QMFUMN,DWJKC-53QMFUMN,蔥鹽雞胸,Green Onion Salt Chicken Breast,聯發科瑞光,2025-04-21 09:58:44
538,HFKY,伙房烤魚,71MTGYKJ,HFKY-71MTGYKJ,三杯雞肉飯,Three Cup Chicken Rice,聯發科瑞光,2025-04-21 09:58:44
539,HFKY,伙房烤魚,75NENHQE,HFKY-75NENHQE,沙茶豬肉飯,Satay Pork Rice,聯發科瑞光,2025-04-21 09:58:44
540,HFKY,伙房烤魚,49DSLRCA,HFKY-49DSLRCA,醬燒排骨飯,Braised Pork Ribs Rice,聯發科瑞光,2025-04-21 09:58:44
541,HFKY,伙房烤魚,80PYDJWM,HFKY-80PYDJWM,塔香魚排飯,Basil Fish Fillet Rice,聯發科瑞光,2025-04-21 09:58:44
542,WWTYF,味屋饕一番,77MGTTCH,WWTYF-77MGTTCH,日式醬烤雞腿餐盒,Japanese Sauce Grilled Chicken Thigh Meal Box,聯發科瑞光,2025-04-21 09:58:44
543,WWTYF,味屋饕一番,49CFAZGZ,WWTYF-49CFAZGZ,洋蔥牛五花肉餐盒,Onion Beef Belly Meal Box,聯發科瑞光,2025-04-21 09:58:44
544,WWTYF,味屋饕一番,06ASJEHW,WWTYF-06ASJEHW,薑燒豬五花肉餐盒,Ginger Pork Belly Meal Box,聯發科瑞光,2025-04-21 09:58:44
545,WWTYF,味屋饕一番,30FFINCL,WWTYF-30FFINCL,薑汁雞胸燒肉餐盒,Ginger Chicken Breast and BBQ Pork Meal Box,聯發科瑞光,2025-04-21 09:58:44
546,WWTYF,味屋饕一番,45HFKHKS,WWTYF-45HFKHKS,日式鹽烤鯖魚餐盒,Japanese Salt-Grilled Mackerel Meal Box,聯發科瑞光,2025-04-21 09:58:44
547,WWTYF,味屋饕一番,23ECBPSD,WWTYF-23ECBPSD,香梗醬爆豆福餐盒(蛋奶素),Fragrant Stem Sauce Tofu Meal Box (Vegetarian with Egg and Dairy),聯發科瑞光,2025-04-21 09:58:44
548,MSHB,摩斯漢堡,32JZAGBX,MSHB-32JZAGBX,摩斯蜜汁烤雞堡紅茶,MOS Honey Grilled Chicken Burger with Black Tea,聯發科瑞光,2025-04-21 09:58:44
549,LYSJK,路易莎健康餐,84SMLAMG,LYSJK-84SMLAMG,雞胸長好肌飯-無飯,Chicken Breast Muscle Building Meal - No Rice,聯發科瑞光,2025-04-21 09:58:44
550,LYSJK,路易莎健康餐,16FGSSRU,LYSJK-16FGSSRU,打拋好好雞飯,Thai Basil Chicken Rice,聯發科瑞光,2025-04-21 09:58:44
551,LYSJK,路易莎健康餐,54XQYBVK,LYSJK-54XQYBVK,味噌真好豬飯,Miso Good Pork Rice,聯發科瑞光,2025-04-21 09:58:44
552,LYSJK,路易莎健康餐,15FUDWVC,LYSJK-15FUDWVC,雞腿好棒棒飯,Chicken Thigh Deluxe Rice,聯發科瑞光,2025-04-21 09:58:44
553,LYSJK,路易莎健康餐,79NVRZKZ,LYSJK-79NVRZKZ,照燒魚兒游飯,Teriyaki Fish Rice,聯發科瑞光,2025-04-21 09:58:44
554,LYSJK,路易莎健康餐,27UEWAES,LYSJK-27UEWAES,菜多好纖細飯(蛋素),Veggie Fiber Rice (Egg Vegetarian),聯發科瑞光,2025-04-21 09:58:44
555,DZFSC,大丈夫手創餐盒,27IKXASA,DZFSC-27IKXASA,油淋清蒸魚飯,Oil Drizzled Steamed Fish Rice,聯發科瑞光,2025-04-21 09:58:44
556,ZJZMX,知己知米小資餐盒,27OWDEHP,ZJZMX-27OWDEHP,江戶壽喜燒菇菇(蛋奶素),Edo Sukiyaki Mushroom (Vegetarian with Egg and Dairy),聯發科瑞光,2025-04-21 09:58:44
557,XGSL,香港燒臘,70OGOBSB,XGSL-70OGOBSB,招牌飯,Signature Rice,聯發科瑞光,2025-04-21 09:58:44
558,XGSL,香港燒臘,51NQRJZK,XGSL-51NQRJZK,雞腿飯,Chicken Thigh Rice,聯發科瑞光,2025-04-21 09:58:44
559,XGSL,香港燒臘,41ZCTDYC,XGSL-41ZCTDYC,三寶飯,Three Treasures Rice,聯發科瑞光,2025-04-21 09:58:44
560,XGSL,香港燒臘,85XUKDJJ,XGSL-85XUKDJJ,燒肉飯,Roast Pork Rice,聯發科瑞光,2025-04-21 09:58:44
561,XGSL,香港燒臘,21IXNINA,XGSL-21IXNINA,油雞飯,Soy Sauce Chicken Rice,聯發科瑞光,2025-04-21 09:58:44
562,HBWJL,漢堡王家樂福店,16QFZMAO,HBWJL-16QFZMAO,小華堡(原味)小薯中可,Whopper Jr. (Original) with Small Fries and Medium Coke,聯發科瑞光,2025-04-21 09:58:44
563,HBWJL,漢堡王家樂福店,49GAQPYF,HBWJL-49GAQPYF,花生培根牛肉堡小薯中可,Peanut Bacon Beef Burger with Small Fries and Medium Coke,聯發科瑞光,2025-04-21 09:58:44
564,HBWJL,漢堡王家樂福店,39ASDZGK,HBWJL-39ASDZGK,雙起士培根牛肉堡小薯中可,Double Cheese Bacon Beef Burger with Small Fries and Medium Coke,聯發科瑞光,2025-04-21 09:58:44
565,HBWJL,漢堡王家樂福店,00KECKZI,HBWJL-00KECKZI,花生培根脆雞堡小薯中可,Peanut Bacon Crispy Chicken Burger with Small Fries and Medium Coke,聯發科瑞光,2025-04-21 09:58:44
566,HBWJL,漢堡王家樂福店,69SKJGRS,HBWJL-69SKJGRS,鱈魚堡小薯中可,Cod Fish Burger with Small Fries and Medium Coke,聯發科瑞光,2025-04-21 09:58:44
567,LSH,梁社漢,53CIFCZC,LSH-53CIFCZC,蘿蔔湯,Radish Soup,聯發科瑞光,2025-04-21 09:58:44
569,LYSJK,路易莎健康餐,65NFXCVI,LYSJK-65NFXCVI,打拋好好豬飯,Thai Basil Pork Rice,聯發科瑞光,2025-04-21 09:58:44
570,LYSJK,路易莎健康餐,48CFNCPL,LYSJK-48CFNCPL,照燒好吃雞飯,Teriyaki Delicious Chicken Rice,聯發科瑞光,2025-04-21 09:58:44
572,LYSJK,路易莎健康餐,43PFZMIV,LYSJK-43PFZMIV,好下飯川味牛腩飯,Savory Sichuan Beef Brisket Rice,聯發科瑞光,2025-04-21 09:58:44
573,LYSJK,路易莎健康餐,73HTBYTC,LYSJK-73HTBYTC,不素小肉丸飯(蛋素),Vegetarian Meatball Rice (Egg Vegetarian),聯發科瑞光,2025-04-21 09:58:44
574,LJHNJ,林記海南雞便當,15MYNKJD,LJHNJ-15MYNKJD,鐵板豬柳飯,Teppanyaki Pork Tenderloin Rice,聯發科瑞光,2025-04-21 09:58:44
575,BSK,必勝客,39UIPIML,BSK-39UIPIML,起司被被薯金幣個人披薩(素)原萃無糖綠茶,Cheese Potato Coin Personal Pizza (Vegetarian) with Sugar-free Green Tea,聯發科瑞光,2025-04-21 09:58:44
576,DBHZ,蛋白盒子,47QWEJRN,DBHZ-47QWEJRN,香煎雞胸餐盒-無飯,Pan-fried Chicken Breast Meal Box - No Rice,聯發科瑞光,2025-04-21 09:58:44
577,DBHZ,蛋白盒子,06AFECJR,DBHZ-06AFECJR,青花椒雞腿排餐盒,Green Sichuan Pepper Chicken Thigh Meal Box,聯發科瑞光,2025-04-21 09:58:44
578,DBHZ,蛋白盒子,05RFPAGK,DBHZ-05RFPAGK,打拋豬餐盒,Thai Basil Minced Pork Meal Box,聯發科瑞光,2025-04-21 09:58:44
579,DBHZ,蛋白盒子,85RHXKVD,DBHZ-85RHXKVD,壽喜牛五花餐盒,Sukiyaki Beef Belly Meal Box,聯發科瑞光,2025-04-21 09:58:44
580,DBHZ,蛋白盒子,74JDHROF,DBHZ-74JDHROF,減鹽味噌烤鱸魚餐盒,Reduced Salt Miso Grilled Sea Bass Meal Box,聯發科瑞光,2025-04-21 09:58:44
581,DBHZ,蛋白盒子,55NPFEEB,DBHZ-55NPFEEB,素排骨餐盒,Vegetarian Ribs Meal Box,聯發科瑞光,2025-04-21 09:58:44
582,YST,御食堂,68BRYEUQ,YST-68BRYEUQ,三杯雞飯,Three Cup Chicken Rice,聯發科瑞光,2025-04-21 09:58:44
583,LHJCH,李鴻記餐盒,66XSTJXC,LHJCH-66XSTJXC,法式凱薩嫩雞,French Caesar Tender Chicken,聯發科瑞光,2025-04-21 09:58:44
584,WT,悟饕,95RPNMPQ,WT-95RPNMPQ,控肉飯包,Braised Pork Rice Pack,聯發科瑞光,2025-04-21 09:58:44
585,YPJXX,一品金仙蝦捲飯,25KUMABS,YPJXX-25KUMABS,滷肉菜飯,Braised Pork with Vegetables Rice,聯發科瑞光,2025-04-21 09:58:44
586,SWT,上味泰,84LSDITN,SWT-84LSDITN,椒麻雞炒飯,Sichuan Pepper Chicken Fried Rice,聯發科瑞光,2025-04-21 09:58:44
587,SWT,上味泰,78XZPCOJ,SWT-78XZPCOJ,綠咖哩雞肉飯,Green Curry Chicken Rice,聯發科瑞光,2025-04-21 09:58:44
588,QBJKC,喬比健康廚房,94LBJWPP,QBJKC-94LBJWPP,蔬食餐盒(全素),Vegetable Meal Box (Vegan),聯發科瑞光,2025-04-21 09:58:44
589,WHM,五花馬,38UWYIGP,WHM-38UWYIGP,韭菜水餃10粒,Chive Dumplings 10 pieces,聯發科瑞光,2025-04-21 09:58:44
590,WHM,五花馬,04BCKECH,WHM-04BCKECH,麻醬麵,Sesame Sauce Noodles,聯發科瑞光,2025-04-21 09:58:44
591,WHM,五花馬,94WXCYFK,WHM-94WXCYFK,酸辣湯,Hot and Sour Soup,聯發科瑞光,2025-04-21 09:58:44
620,QJTJR,奇雞土雞肉飯,06KDRESV,QJTJR-06KDRESV,招牌冠軍土雞肉餐盒,Signature Champion Free-range Chicken Meal Box,聯發科瑞光,2025-04-21 09:58:44
621,QJTJR,奇雞土雞肉飯,04ZZGPWR,QJTJR-04ZZGPWR,土雞雞丁腿排餐,Free-range Chicken Fillet and Thigh Meal,聯發科瑞光,2025-04-21 09:58:44
622,QJTJR,奇雞土雞肉飯,09FUCUEV,QJTJR-09FUCUEV,土雞丸子雞湯,Free-range Chicken Meatball Soup,聯發科瑞光,2025-04-21 09:58:44
623,KDJ,肯德基,91FJASFI,KDJ-91FJASFI,卡啦雞腿堡 經典餐可樂,Crispy Chicken Thigh Burger Classic Meal with Coke,聯發科瑞光,2025-04-21 09:58:44
624,KDJ,肯德基,05NDQFAB,KDJ-05NDQFAB,義式香草紙包雞B雞汁飯餐,Italian Herb Paper-Wrapped Chicken B with Chicken Gravy Rice Meal,聯發科瑞光,2025-04-21 09:58:44
625,KDJ,肯德基,70DYJLBB,KDJ-70DYJLBB,青花椒香麻卡啦雞腿堡經典餐可樂,Green Sichuan Pepper Crispy Chicken Thigh Burger Classic Meal with Coke,聯發科瑞光,2025-04-21 09:58:44
626,KDJ,肯德基,38FHWYEM,KDJ-38FHWYEM,吮指雙雞經典可樂,Finger Lickin' Double Chicken Classic Coke,聯發科瑞光,2025-04-21 09:58:44
627,KDJ,肯德基,90YQZMNT,KDJ-90YQZMNT,紐奧良烤雞腿堡 經典餐 可樂,New Orleans Grilled Chicken Thigh Burger Classic Meal with Coke,聯發科瑞光,2025-04-21 09:58:44
628,XYKRF,鑫野烤肉飯,61NSCMXV,XYKRF-61NSCMXV,招牌烤肉飯,Signature BBQ Rice,聯發科瑞光,2025-04-21 09:58:44
629,XYKRF,鑫野烤肉飯,27NJSOEX,XYKRF-27NJSOEX,雙醬炸豬排飯,Double Sauce Fried Pork Chop Rice,聯發科瑞光,2025-04-21 09:58:44
630,XYKRF,鑫野烤肉飯,45YNFJEY,XYKRF-45YNFJEY,台式椒麻雞飯,Taiwanese Sichuan Pepper Chicken Rice,聯發科瑞光,2025-04-21 09:58:44
631,XYKRF,鑫野烤肉飯,34HMZICH,XYKRF-34HMZICH,壽喜牛五花,Sukiyaki Beef Belly,聯發科瑞光,2025-04-21 09:58:44
632,XYKRF,鑫野烤肉飯,88MVTLLE,XYKRF-88MVTLLE,蜜烤雞腿排,Honey Grilled Chicken Thigh,聯發科瑞光,2025-04-21 09:58:44
633,MAKOT,MAKOTO,44UXBQOM,MAKOT-44UXBQOM,薑燒豚肉便當,Ginger Pork Bento,聯發科瑞光,2025-04-21 09:58:44
634,MAKOT,MAKOTO,14RBCLSN,MAKOT-14RBCLSN,雙色起士豚丼,Dual Cheese Pork Rice Bowl,聯發科瑞光,2025-04-21 09:58:44
635,MAKOT,MAKOTO,90PXLFFU,MAKOT-90PXLFFU,鮮蔬野菇咖哩飯,Fresh Vegetable Wild Mushroom Curry Rice,聯發科瑞光,2025-04-21 09:58:44
636,DWJKC,大王健康餐盒,06FGWJLY,DWJKC-06FGWJLY,蒜泥雞胸,Garlic Chicken Breast,聯發科瑞光,2025-04-21 09:58:44
637,DWJKC,大王健康餐盒,79CSLHPG,DWJKC-79CSLHPG,泡菜豬五花,Kimchi Pork Belly,聯發科瑞光,2025-04-21 09:58:44
642,HFKY,伙房烤魚,41NLGIBV,HFKY-41NLGIBV,紅燒牛腩飯,Braised Beef Brisket Rice,聯發科瑞光,2025-04-21 09:58:44
645,WWTYF,味屋饕一番,04TCNTAC,WWTYF-04TCNTAC,泡菜豬五花肉餐盒,Kimchi Pork Belly Meal Box,聯發科瑞光,2025-04-21 09:58:44
646,WWTYF,味屋饕一番,20UXKXZC,WWTYF-20UXKXZC,泡菜雞胸燒肉餐盒,Kimchi Chicken Breast and BBQ Pork Meal Box,聯發科瑞光,2025-04-21 09:58:44
647,WWTYF,味屋饕一番,70RNBURM,WWTYF-70RNBURM,日式南蠻炸雞餐盒,Japanese Nanban Fried Chicken Meal Box,聯發科瑞光,2025-04-21 09:58:44
656,YST,御食堂,23EFFLNS,YST-23EFFLNS,香滷雞腿飯,Fragrant Braised Chicken Thigh Rice,聯發科瑞光,2025-04-21 09:58:44
657,DBHZ,蛋白盒子,52LFBWHM,DBHZ-52LFBWHM,青蔥海鹽雞胸餐盒-無飯,Green Onion Sea Salt Chicken Breast Meal Box - No Rice,聯發科瑞光,2025-04-21 09:58:44
659,DBHZ,蛋白盒子,89UMQTSM,DBHZ-89UMQTSM,低脂梅花泡菜豬餐盒,Low-fat Kimchi Pork Shoulder Meal Box,聯發科瑞光,2025-04-21 09:58:44
661,DBHZ,蛋白盒子,05PGIRUN,DBHZ-05PGIRUN,薄鹽烤鮭魚餐盒,Lightly Salted Grilled Salmon Meal Box,聯發科瑞光,2025-04-21 09:58:44
663,CY,初越,00RSIVAN,CY-00RSIVAN,生牛肉河粉,Raw Beef Rice Noodle Soup,聯發科瑞光,2025-04-21 09:58:44
664,CY,初越,33LBQGHJ,CY-33LBQGHJ,香茅烤豬肉飯,Lemongrass Grilled Pork Rice,聯發科瑞光,2025-04-21 09:58:44
706,XGSL,香港燒臘,01MYZNDD,XGSL-01MYZNDD,三燒飯,Three Roast Rice,聯發科瑞光,2025-04-21 09:58:44
707,XGSL,香港燒臘,54LKJYUX,XGSL-54LKJYUX,雙拼飯,Duo Combination Rice,聯發科瑞光,2025-04-21 09:58:44
710,HBWJL,漢堡王家樂福店,87EUPCMW,HBWJL-87EUPCMW,勁濃培根烤腿堡小薯中可,Rich Bacon Grilled Chicken Thigh Burger with Small Fries and Medium Coke,聯發科瑞光,2025-04-21 09:58:44
711,HBWJL,漢堡王家樂福店,20LTZETJ,HBWJL-20LTZETJ,經典脆雞堡小薯中可,Classic Crispy Chicken Burger with Small Fries and Medium Coke,聯發科瑞光,2025-04-21 09:58:44
712,HBWJL,漢堡王家樂福店,98PACQLO,HBWJL-98PACQLO,Q彈海老堡小薯中可,Springy Shrimp Burger with Small Fries and Medium Coke,聯發科瑞光,2025-04-21 09:58:44
720,LJHNJ,林記海南雞便當,40DHMNDY,LJHNJ-40DHMNDY,爆香鹹豬肉飯,Stir-fried Salty Pork Rice,聯發科瑞光,2025-04-21 09:58:44
722,NLXJ,能量小姐,89PYOVPQ,NLXJ-89PYOVPQ,水煮嫩雞胸,Poached Tender Chicken Breast,聯發科瑞光,2025-04-21 09:58:44
723,NLXJ,能量小姐,64RSQZQX,NLXJ-64RSQZQX,蔬食餐盒(含蔥蒜),Vegetable Meal Box (with Green Onion and Garlic),聯發科瑞光,2025-04-21 09:58:44
724,YST,御食堂,72NFAZRL,YST-72NFAZRL,鯛魚排飯,Sea Bream Fillet Rice,聯發科瑞光,2025-04-21 09:58:44
725,YST,御食堂,95QVFSZI,YST-95QVFSZI,酥炸雞腿飯,Crispy Fried Chicken Thigh Rice,聯發科瑞光,2025-04-21 09:58:44
726,YST,御食堂,60XFAZZU,YST-60XFAZZU,日式雞丁飯,Japanese Style Chicken Cube Rice,聯發科瑞光,2025-04-21 09:58:44
